"","gender","ethnicity","first_name","last_name","territory","year_birth","income","height"
"666",1,6,"Aasiya","al-Muhammed","The Gift ",257,21240.6013287189,177.011063767502
"667",0,1,"Tyler","Simmons","the Crownlands",207,0.00222179227203774,191.567171911462
"668",1,2,"Valerie","Birkhead","the Riverlands",205,0.00101967549366949,168.676786903622
"669",0,3,"Donovan","Johnson","the Iron Islands",270,82602.7383420141,166.844218138693
"670",1,4,"Lenaiah","Valdez","Beyond the Wall",287,204721.745577213,174.961845663073
"671",0,5,"Trevor","Musick","The Gift ",285,172385.896746229,181.286821225492
"672",1,6,"Hasana","al-Azzi","The Gift ",209,0.0067229432190863,179.466953222094
"673",0,1,"Lloyd","Romero","the Riverlands",208,0.00343947765111676,180.542139368539
"674",1,2,"Natalie","Choe","the Vale of Arryn",225,4.07045329709259,178.390812301909
"675",0,3,"Jaupree","Treu","the Stormlands",231,28.6209747378799,163.37965815391
"676",1,4,"Alicia","Vigil","the Iron Islands",291,195163.262822716,177.726023941383
"677",0,5,"Dylan","Wallace","The Gift ",221,0.885458471188415,172.565794502032
"678",1,6,"Humaina","el-Faris","the Reach",254,11179.1701192365,175.78608489322
"679",0,1,"Zachary","Bruce","the Vale of Arryn",233,54.2748528754361,173.121283221862
"680",1,2,"Jana","Ahuna","Beyond the Wall",251,6550.87090502769,184.100921328878
"681",0,3,"Tyreque","Slade","the Reach",296,178051.72679226,169.006966207063
"682",1,4,"Jasmine","Valenzuela Vega","the Riverlands",273,119895.577191497,184.629601722404
"683",0,5,"Gregory","Shepit","the Stormlands",244,1137.91344498925,175.13348618707
"684",1,6,"Laila","al-Kader","the North",216,0.137594243172701,177.060749763979
"685",0,1,"Wyatt","Paul","the Stormlands",280,149084.026035657,181.615833397499
"686",1,2,"Diana","Bushman","the Stormlands",230,24.5620425235698,168.821141995529
"687",0,3,"Blake","Duran","Beyond the Wall",200,6.80509557450594e-05,177.571515582581
"688",1,4,"Veronica","Carrillo","the North",209,0.00649111371564405,173.632371421714
"689",0,5,"Brenden","Ladbury","the North",214,0.0477909503941004,175.692249936684
"690",1,6,"Muneefa","al-Jabara","the Vale of Arryn",202,0.000232626316530627,169.193157072441
"691",0,1,"Kevin","Tillman","the Stormlands",283,163900.08758555,170.635040407561
"692",1,2,"An","Jonathan","The Gift ",205,0.00108292659899788,184.262927622325
"693",0,3,"David","Fitch","Beyond the Wall",242,685.781646586884,183.335614195211
"694",1,4,"Arianna","Rivas Arreola","the Reach",248,3462.16757122322,184.060339418456
"695",0,5,"Yanek","Luhman","the Iron Islands",240,390.315454478463,178.026517191946
"696",1,6,"Kaatima","el-Atallah","the Westerlands",209,0.00651999328374115,176.866546967125
"697",0,1,"Landon","Pillar","The Gift ",248,2865.55871101854,175.364279396584
"698",1,2,"Tuyet","Celestino","the Reach",244,1439.29582317483,179.028785756971
"699",0,3,"Kesean","Marshall","The Gift ",241,513.369125727097,180.933039693413
"700",1,4,"Johana","Rodriguez","the Iron Islands",214,0.0618364264500292,184.057587981199
"701",0,5,"Nicholas","Radick","The Gift ",256,14669.930101967,179.204710549321
"702",1,6,"Afraah","al-Sharaf","the Vale of Arryn",218,0.283325729465805,175.077608209214
"703",0,1,"Tam","Tindle","The Gift ",237,173.532619486506,176.754279904158
"704",1,2,"Leilani","Moua","Beyond the Wall",225,4.11385641479755,181.466850884206
"705",0,3,"Kimine","Wheeler","the Crownlands",203,0.00031796423908003,177.265939871283
"706",1,4,"Krystal","Hooper","the Wall",208,0.0044467729516678,187.86706501194
"707",0,5,"Parker","Bandy","the North",205,0.000826617780081631,181.951490244217
"708",1,6,"Mahfoodha","el-Abdul","Beyond the Wall",293,214124.065364627,188.698871724617
"709",0,1,"Brandon","Schneider","the North",211,0.0141064685145672,174.871739665209
"710",1,2,"Chasity","Siu","the North",295,186871.640952121,176.407686393841
"711",0,3,"Del","Parker","the Iron Islands",203,0.000304038515874982,172.231725534807
"712",1,4,"Misty","Duerson","the Westerlands",257,21610.4368686485,178.194604791467
"713",0,5,"Daniel","Winslow","the Iron Islands",250,4522.43892155487,179.548617298476
"714",1,6,"Munisa","el-Khalil","the Iron Islands",290,216467.348153478,182.580716273706
"715",0,1,"Cannon","Lara","the Iron Islands",200,7.42804981786341e-05,171.274205452779
"716",1,2,"Leilani","Jirsaraie","Beyond the Wall",215,0.0876836660441558,182.844848745076
"717",0,3,"Austin","Asare","the Stormlands",294,164517.912429334,187.053763923359
"718",1,4,"Destiny","Lopez","Beyond the Wall",221,0.991359749293345,180.221409441503
"719",0,5,"Jayden","Lowe","the Stormlands",232,41.8722964331549,176.389214084872
"720",1,6,"Sumbula","el-Saadeh","the Stormlands",296,193065.518424951,170.54764370262
"721",0,1,"Sebastian","Arapahoe","the Reach",288,168247.908292566,172.055510196216
"722",1,2,"Parisa","Yong","the Iron Islands",221,1.03252805532491,172.833508456145
"723",0,3,"Aaron","Wagner","Beyond the Wall",240,406.223996880444,180.448330741341
"724",1,4,"Aerial","Rivera","the Iron Islands",297,205244.139869936,175.646140672863
"725",0,5,"Thomas","Combs","The Gift ",274,117892.351800458,175.410878255437
"726",1,6,"Muneera","al-Yusuf","the Reach",254,11368.8574533729,173.977906347015
"727",0,1,"Donovan","Davis","Beyond the Wall",219,0.36512850906567,188.049180008442
"728",1,2,"Erinn","Bemis","the Vale of Arryn",255,13881.8119038022,185.653058842264
"729",0,3,"Sabastian","Simpson","the North",209,0.00549610694626362,175.661824918065
"730",1,4,"Carrell","Barcelona","Beyond the Wall",289,209223.324502448,178.182567856485
"731",0,5,"Noah","Hackenberg","the Iron Islands",279,147433.365266673,187.391171757971
"732",1,6,"Naseefa","al-Quadri","The Gift ",294,216215.376210449,173.247767092378
"733",0,1,"Jeramiah","Jarrell","the Reach",214,0.0469337549017751,184.981573912759
"734",1,2,"Nhi","Smith","Beyond the Wall",270,103016.268266239,180.432304062065
"735",0,3,"Patrick","Rucker","the Vale of Arryn",227,7.27106267697004,189.2637108292
"736",1,4,"Angelia","Lara","the Vale of Arryn",276,149830.177436828,181.649917396512
"737",0,5,"Patrick","Deuschle","the Wall",291,161156.197763918,177.323187427294
"738",1,6,"Humaira","al-Ghazi","the Reach",288,206352.523817,179.971791117857
"739",0,1,"Rylee","Barda","the Vale of Arryn",294,173494.537011517,178.28888803375
"740",1,2,"Mae","Lee","The Gift ",263,50196.7229304628,180.279939045085
"741",0,3,"Aaron","Bailey","the North",239,307.224179403096,180.536031195945
"742",1,4,"Christine","Armendariz","the Reach",221,0.957276556037246,176.878616614399
"743",0,5,"Peter","Goter","Beyond the Wall",205,0.00075650732165722,181.083923067446
"744",1,6,"Hilmiyya","el-Syed","The Gift ",289,214576.457001129,167.538597334954
"745",0,1,"Malachai","Jefferson","the North",242,697.232912869919,184.195283102764
"746",1,2,"Kaitlin","Singal","the North",275,140398.763092922,187.439462796548
"747",0,3,"Dalon","Young","the Reach",264,48496.0929202189,179.726828356902
"748",1,4,"Gabrielle","Barron","the Stormlands",251,6061.65367157689,175.812779809207
"749",0,5,"Patrick","Bolt","the Stormlands",254,9728.36216578017,182.868479742998
"750",1,6,"Reema","al-Abbasi","The Gift ",249,4176.81547270511,181.231916840687
"751",0,1,"Joshua","Schaad","the Reach",225,3.7213068266933,182.529842333372
"752",1,2,"Li-Mae","Alsup","the North",249,4085.34738637264,181.877804372738
"753",0,3,"Rafael","Hardy","the Westerlands",235,94.1352665645905,186.610950043336
"754",1,4,"Yajaira","Ruiz","the North",250,5349.10121845407,176.263956525662
"755",0,5,"Conner","Forbes","the Wall",280,161718.592009819,180.911859200206
"756",1,6,"Saamyya","al-Masood","The Gift ",294,203872.944568863,186.363964349264
"757",0,1,"Issac","Rockwell","the Stormlands",239,326.03565418066,181.217299834857
"758",1,2,"Jensen","Thirumalai","the Stormlands",254,11315.0946273088,176.515776488372
"759",0,3,"Michael","Richard","The Gift ",268,72927.8580610087,179.112406408021
"760",1,4,"Morgan","Faudoa Carrasco","Beyond the Wall",245,1693.04949242116,177.818419953415
"761",0,5,"Lane","Koch","the Stormlands",290,162636.854466404,177.338076247164
"762",1,6,"Aasima","al-Rasul","Beyond the Wall",236,163.300643255972,182.034463559373
"763",0,1,"Dwayne","Torres","the Reach",203,0.00032213036277859,183.536783833441
"764",1,2,"Fiona","Truong","the Riverlands",207,0.00270917845017508,184.452855853149
"765",0,3,"Laquan","Abrams-Brown","Beyond the Wall",209,0.00562532190255994,173.628149896729
"766",1,4,"Shawntay","Valencia","the Crownlands",245,1558.57675817239,197.178895045875
"767",0,5,"Benjamin","Werner","the Westerlands",266,57930.141720918,179.946790314195
"768",1,6,"Wadee'a","el-Saab","The Gift ",287,212313.448486897,184.413220508738
"769",0,1,"Chase","Whittemore","the Stormlands",203,0.000320048209254388,176.903681439187
"770",1,2,"Kristen","Banchongchith","the Iron Islands",241,642.105563966995,171.08393193081
"771",0,3,"Jaylen","Manuel","the Iron Islands",241,512.621483133677,173.860940810927
"772",1,4,"Kayden","Solano","the Iron Islands",242,833.023951917501,178.201754119863
"773",0,5,"Mitchell","Nelson","the Reach",221,0.921314644165346,171.940483558395
"774",1,6,"Marzooqa","el-Saah","Beyond the Wall",266,72572.3025287472,182.323761446272
"775",0,1,"Fidal","Welsh","the North",254,9815.33084646091,173.048329874152
"776",1,2,"Carmela","Smith","the Stormlands",209,0.00657483773384739,183.086429790185
"777",0,3,"Mohamud","Taylor","The Gift ",214,0.0450082483606493,177.962805180411
"778",1,4,"Julia","Silva","Beyond the Wall",246,2115.70228539811,183.184903522396
"779",0,5,"Kyle","Hyatt","The Gift ",293,163700.388096835,176.986379301219
"780",1,6,"Kawthar","el-Aboud","the North",210,0.0105497212805783,183.054527094977
"781",0,1,"Duncan","Watkins","the North",221,0.792648873708049,181.548576601846
"782",1,2,"Kathleen","Vue","the North",200,9.23514359250074e-05,179.89583244421
"783",0,3,"Conor","Ingram","the Wall",238,237.464827548845,178.247850031939
"784",1,4,"Karina","Solis Acosta","the Iron Islands",252,8695.46426177031,178.061244444149
"785",0,5,"Christian","Escobar","the Stormlands",218,0.267239014519776,176.122802425116
"786",1,6,"Raheema","al-Hannan","The Gift ",240,477.271989220464,180.690767703869
"787",0,1,"Michael","Warren","The Gift ",209,0.00548470109122004,183.608745453843
"788",1,2,"Acacia","Mark","the Riverlands",241,668.709864908371,176.456351935136
"789",0,3,"Isaiah","Mcclinon","The Gift ",218,0.24448317233332,173.239461339752
"790",1,4,"Gabrielle","Pastor","the Iron Islands",253,10148.8157881236,169.607724989954
"791",0,5,"Jacob","Michaelson","the Crownlands",286,143716.314686092,169.470366273041
"792",1,6,"Hamaama","al-Siddiqi","the Vale of Arryn",290,212303.223259869,185.278567953953
"793",0,1,"Jerry","Gurreri","the Reach",254,9247.68073793355,175.091058258073
"794",1,2,"Yuko","Dam","Beyond the Wall",292,210967.627253077,182.181339889569
"795",0,3,"Elijah","Ratcliff","the Riverlands",229,13.7219403835696,181.243370468188
"796",1,4,"Alma","Castro","the North",257,19049.3541921292,185.631255343925
"797",0,5,"Weston","Lippert Jr","the Crownlands",240,422.309628760802,181.767566576972
"798",1,6,"Adhraaa","al-Lodi","the Riverlands",215,0.0936502805619651,175.214823150898
"799",0,1,"Blake","Maddux","the North",247,2336.14035423566,175.395801300022
"800",1,2,"Celia","Saito","the Vale of Arryn",207,0.00280624820882553,184.322589448006
"801",0,3,"Isaiah","Pittman","the North",236,128.635718380197,167.019982370957
"802",1,4,"Danielle","Gomez","the Vale of Arryn",279,176111.885900593,173.236498135618
"803",0,5,"John","Lyons","the Crownlands",232,37.1238081259393,177.598569265634
"804",1,6,"Tayyiba","al-Salih","the Reach",288,197085.866015599,179.699886074817
"805",0,1,"Ezra","Guerrero","the Iron Islands",221,0.828139106156602,178.311207197571
"806",1,2,"Vanika","Vasquez","the North",212,0.0252843976612661,172.903638363738
"807",0,3,"Sylavis","Solomon","the Iron Islands",230,19.2207082146335,180.052634646119
"808",1,4,"Denisse","Chavez","the North",294,204539.726819685,183.158555921691
"809",0,5,"Tyler","Phillips","the Iron Islands",211,0.0131795262177534,182.45783575628
"810",1,6,"Aarifa","el-Baksh","The Gift ",255,13519.6307635003,180.5193886487
"811",0,1,"Cody","Silas","the Iron Islands",219,0.446403951178071,187.669039780399
"812",1,2,"Lauren","Abraham","the North",291,206569.447314281,178.269768708717
"813",0,3,"Michael","Williams","the Vale of Arryn",203,0.00029839794815757,190.295396865006
"814",1,4,"Randi","Villarreal","the Stormlands",235,111.356858116977,180.996792610301
"815",0,5,"Myles","Barnes","the North",286,165208.682009323,182.122211525526
"816",1,6," Sakeena","el-Youssef","Beyond the Wall",258,22818.8241177725,174.91604693867
"817",0,1,"Rhemedio","Powless","the Riverlands",235,98.0909721512105,167.92206624611
"818",1,2,"Cassidy","Marlow","the Crownlands",293,203461.471786664,182.359317640579
"819",0,3,"Montay","Davis","the Stormlands",262,34566.1306268302,185.4606100812
"820",1,4,"Alondra","Luciano","the Vale of Arryn",251,6207.07109442192,178.355492701681
"821",0,5,"Daniel","Faulkner","the Westerlands",253,7984.36915075834,175.966766569855
"822",1,6,"Rashaa","el-Zafar","the Iron Islands",226,6.07548667231723,184.770863453302
"823",0,1,"Brent","Revello","the Reach",254,10218.4061712207,171.053788803065
"824",1,2,"Grace","Lee","the North",293,199982.807082375,180.187295151079
"825",0,3,"Marcus","Mand","Beyond the Wall",273,109238.40044522,189.710570202052
"826",1,4,"Alejandra","Morales","the Stormlands",258,24379.3165951051,188.570931261784
"827",0,5,"Halden","Hintzman","Beyond the Wall",240,415.163823004399,192.772816886994
"828",1,6,"Sahar","el-Zia","Beyond the Wall",272,137883.580152252,180.170109000196
"829",0,1,"Thaine","Sober","the Stormlands",296,157008.333822203,175.72434939543
"830",1,2,"Marny","Cohen","the North",230,23.4197439120112,179.262638629526
"831",0,3,"Richard","Reese","The Gift ",236,128.405649942958,176.512492078905
"832",1,4,"Katia","Jimenez","the Iron Islands",243,1030.77328197139,174.735936768241
"833",0,5,"Christopher","Zuber","the North",260,30068.6025169853,179.491466186031
"834",1,6,"Aneesa","al-Sinai","Beyond the Wall",210,0.00969396411247344,184.359812231408
"835",0,1,"Robert","Awtrey","the Westerlands",244,1049.08774174749,179.04059828486
"836",1,2,"Kelly","Phu","The Gift ",208,0.00398902160220499,178.239001033854
"837",0,3,"Tarik","Jacobs","the Stormlands",245,1409.14289684,178.301936245802
"838",1,4,"Kendra","Jaramillo","The Gift ",253,9263.64228740595,184.081557778923
"839",0,5,"Austin","Odonnell","the North",236,140.670448685014,182.270954455895
"840",1,6,"Hanaan","al-Mahmud","the Iron Islands",288,193017.48605862,175.173049419829
"841",0,1,"James","Bartrum","the North",209,0.00502350547594333,178.8481731589
"842",1,2,"Karen","Alferos","The Gift ",289,202282.683513289,175.901053551472
"843",0,3,"Brandon","Nash-Romby","The Gift ",270,87651.7539512134,177.934754347088
"844",1,4,"Cassandra","Luna","The Gift ",294,224887.551757719,181.764296104685
"845",0,5,"Christipher","Britt","the Reach",279,138866.863247926,171.877655498689
"846",1,6,"Shameema","al-Hasen","the Iron Islands",214,0.0550385912686078,186.853470507896
"847",0,1,"Leon Hunter","Anderson","the North",238,230.772700163419,180.696245082457
"848",1,2,"Samantha","Ho","The Gift ",285,165746.12272386,175.400629535081
"849",0,3,"Adonus","Means","the Westerlands",224,2.52873868826238,180.960464362255
"850",1,4,"Rebecca","Cardoza","Beyond the Wall",223,2.02737771870469,176.539587225255
"851",0,5,"Jordan","Camp","the North",230,18.4507069501394,171.347555663314
"852",1,6,"Zuhaira","el-Amir","The Gift ",240,509.501619956307,188.117487428907
"853",0,1,"Angelo","Martzloff","the North",270,88475.6519479263,178.386400075291
"854",1,2,"Adrienne","Guerrero","the Reach",217,0.210752874327515,177.623811220153
"855",0,3,"Anthony","Benton","the Westerlands",287,167502.377425128,178.880506755066
"856",1,4,"Kaitlyn","Evangelista","The Gift ",270,112064.680651821,173.261993333607
"857",0,5,"Charles","Coker","the Vale of Arryn",241,486.897944687716,189.00820035095
"858",1,6,"Israa","el-Hasen","the Vale of Arryn",231,33.4330492152713,182.036304289684
"859",0,1,"Nicholas","Helfer","Beyond the Wall",293,157879.245331073,186.482527446659
"860",1,2,"Tessa","Young","the North",258,21960.0602482302,178.178144008247
"861",0,3,"Dionte","Stewart","the Riverlands",241,509.071665748862,183.883353864333
"862",1,4,"Yelena","Martinez","Beyond the Wall",239,395.786706169964,182.248249181113
"863",0,5,"Jacob","Scholer","the Iron Islands",248,2666.84791036369,190.252630997075
"864",1,6,"Himma","el-Ramadan","the North",245,1582.30753710849,178.272784079896
"865",0,1,"Leo","Cloud","the Reach",227,6.46199566768265,175.486744418718
"866",1,2,"Karen","Wu","the Reach",235,128.375125003186,169.756960130739
"867",0,3,"Ismael","White","the Riverlands",276,130758.550593244,174.587700217031
"868",1,4,"Diana","Rojas","the Crownlands",200,8.51691866004062e-05,184.914499854908
"869",0,5,"Lucas","Campbell","the Riverlands",258,19885.4568521781,177.386686170532
"870",1,6,"Najlaa","el-Shahin","the Reach",252,8986.57749858155,178.914950041173
"871",0,1,"Thomas","Morris","Beyond the Wall",296,148032.58320759,187.376292527627
"872",1,2,"Neha","Nguyen","Beyond the Wall",210,0.00932794040080208,186.360653421383
"873",0,3,"Armoni","Wynne","The Gift ",233,52.2093504252939,184.922332581836
"874",1,4,"Monica","Compian","the Riverlands",225,4.28445633798007,174.383343530951
"875",0,5,"Michael","Hershoff","the North",224,2.85120830798807,179.078761697043
"876",1,6,"Sabeeha","el-Idris","the Westerlands",211,0.0148488410938422,179.634860828523
"877",0,1,"David","Post","the North",240,392.681358361878,181.294366343993
"878",1,2,"Natvadee","Song","the Reach",202,0.000212013305454493,177.954449999003
"879",0,3,"Rodney","Adams-Totten","the North",209,0.00496031633164137,172.870218534064
"880",1,4,"Yolibeth","Reyes","the Iron Islands",254,11230.8028699136,175.552021559641
"881",0,5,"Jace","Haun","Beyond the Wall",298,160609.641382751,175.420656830435
"882",1,6,"Wadha","el-Hamid","Beyond the Wall",278,174225.282941778,184.166244986061
"883",0,1,"Michael","Neff","the North",231,27.8792536012818,175.668716116313
"884",1,2,"Sandy","Huynh","The Gift ",207,0.00255616713983016,169.114569409791
"885",0,3,"Ja Von","Joseph","The Gift ",211,0.0128116913967985,177.542646874521
"886",1,4,"Stephania","Paz","the Stormlands",246,2260.32824930086,171.284261853189
"887",0,5,"Kendall","Clay","Beyond the Wall",258,17826.8907416325,177.087164944526
"888",1,6,"Aanisa","el-Saidi","the Crownlands",288,209365.145679567,182.809097387257
"889",0,1,"Ignacio","Whipple","The Gift ",242,699.676187162775,186.065201328408
"890",1,2,"Hua","Aslami","The Gift ",253,10255.7495853668,176.008507148857
"891",0,3,"Torre","Samuel","the Stormlands",231,25.5999850457233,188.344976745556
"892",1,4,"Crystal","Jurado","The Gift ",204,0.000607789874023209,179.63815787823
"893",0,5,"Marshall","Lodico","the Iron Islands",249,3360.26637717324,183.435373259799
"894",1,6,"Yaasmeena","el-Mady","the Reach",261,38239.5348269085,187.169806699618
"895",0,1,"Macey","Weeks","the Riverlands",280,167336.279974816,181.025052176213
"896",1,2,"Nou","Adhikari","The Gift ",239,398.373372161849,175.706680506455
"897",0,3,"Michael","Ekeanyanwu","the North",254,9528.00208885038,172.046108124439
"898",1,4,"Evelyn","Stafford","Beyond the Wall",238,264.811633715722,184.687925670347
"899",0,5,"Grant","Pokrepina","the North",288,159560.793302946,183.140495226936
"900",1,6,"Sahheeda","al-Kamal","the Vale of Arryn",277,155091.432918962,181.397374765959
"901",0,1,"William","Grossetete","Beyond the Wall",268,71953.7273400501,177.035605542525
"902",1,2,"Michelle","Westphal","the Vale of Arryn",276,168905.355308899,179.806289999678
"903",0,3,"Dante","Bevill Robinson","The Gift ",236,130.55431521308,179.235895666402
"904",1,4,"Alyssa","Vargas","the Riverlands",231,32.9224156142348,184.340740090271
"905",0,5,"Dalton","Newland","the North",290,163780.8564605,174.553357091294
"906",1,6,"Waliyya","el-Mohamed","the Reach",255,15271.2208876672,184.383849165113
"907",0,1,"John-Wesley","Flood","Beyond the Wall",283,152368.591445613,189.65138785324
"908",1,2,"Daisy","Nikhomvan","the Iron Islands",232,47.0694818281335,180.745283260529
"909",0,3,"Zachary","Pegues","the Westerlands",214,0.0468561822768626,188.93071170747
"910",1,4,"Joanna","Salgado","the North",219,0.461938881983535,190.491721213832
"911",0,5,"David","Faughnan","the Iron Islands",243,826.86052602776,176.980184185345
"912",1,6,"Mufliha","al-Kazemi","the Reach",262,43629.1352955501,172.85910820593
"913",0,1,"Landon","Macneilly","the Wall",248,2955.20618544912,182.75847000085
"914",1,2,"Lauren","Tran","the North",209,0.00674704335025333,166.138301530937
"915",0,3,"Yohannes","Haliburton","the Riverlands",219,0.405352918526692,178.073240040294
"916",1,4,"Diana","Ogden","the North",251,6329.60187664517,184.422852834811
"917",0,5,"Christopher","Madison","Beyond the Wall",249,3498.72101104445,174.814530013262
"918",1,6,"Afeefa","al-Haq","The Gift ",254,11428.8897650499,173.60342579393
"919",0,1,"Jordan","Chester","the Westerlands",249,3316.76015531529,178.00698868414
"920",1,2,"Janet","Lee","the Vale of Arryn",286,203487.724732641,173.190925738099
"921",0,3,"Ricky","Mosley","the Vale of Arryn",209,0.00519093580706943,181.021077353147
"922",1,4,"Caitlin","Pleva","the Reach",239,348.519013908567,177.804987197072
"923",0,5,"Jacob","Reinhardt","The Gift ",249,3015.79793078001,175.254717085852
"924",1,6,"Faseeha","el-Can","the Reach",217,0.224426078106021,186.463379297786
"925",0,1,"Matias","Dall","The Gift ",263,38260.7387161844,188.265604836459
"926",1,2,"Samantha","Mouanoutoua","the Stormlands",219,0.43383993271161,187.692121588581
"927",0,3,"Trevares","Aguilar","the Riverlands",253,7873.63738182328,181.324358191976
"928",1,4,"Analaura","Sandoval","the North",214,0.0541978667445386,180.907509991729
"929",0,5,"Andrew","Mckinzie","The Gift ",257,16399.0981999561,182.499373328212
"930",1,6,"Shabeeba","al-Salame","The Gift ",238,260.391671620302,179.291109217962
"931",0,1,"Jericho","Mitchell","the Crownlands",295,159725.37019466,170.930101102343
"932",1,2,"Michelle","Andrew","the Riverlands",216,0.137765955676996,178.79171711757
"933",0,3,"Juwan","Mack","The Gift ",268,69105.9379231574,187.110043489076
"934",1,4,"Sabrina","Ortiz-Gonzales","the Stormlands",239,406.407835676815,183.912602785957
"935",0,5,"Brian","Reid","Beyond the Wall",270,81104.1321008119,171.470375130863
"936",1,6,"Ghuzaila","el-Lone","the Crownlands",236,155.343536463387,174.037511520992
"937",0,1,"Corey","Good Wind","The Gift ",216,0.1080424632529,181.199508700197
"938",1,2,"Eleanor","Falkinburg","the North",253,9608.54978776389,172.257930476183
"939",0,3,"Spencer","Taylor","the Reach",207,0.0022225508573602,181.102765263462
"940",1,4,"Nayeli","West","the Stormlands",290,211453.90080497,191.628284539993
"941",0,5,"Nicholas","Edwards","the Reach",230,18.9864488585032,180.897036873297
"942",1,6,"Atiyya","el-Mitri","the North",255,13229.9203807603,187.502928162697
"943",0,1,"Ian","Gast","the North",214,0.0472268296142522,181.659476638044
"944",1,2,"Elle","Ardito","the North",288,184297.567800899,182.133160205955
"945",0,3,"Alonzo","Byrne","the Westerlands",257,17732.0943702662,176.017721824035
"946",1,4,"Rina","Shanahan","the North",236,154.362001103626,178.024162715315
"947",0,5,"Tanner","Landreth","the Stormlands",274,124333.131668042,180.852105026921
"948",1,6,"Laaiqa","el-Baten","the North",292,229635.539279026,177.848118392714
"949",0,1,"Brian","Leyerle","the Vale of Arryn",203,0.000320094679872894,190.835225884725
"950",1,2,"Pratheeksha","Connor","The Gift ",266,71677.592169833,179.103857300036
"951",0,3,"Cregory","Sterling","The Gift ",251,5324.19496805835,178.843370473207
"952",1,4,"Jasmyn","Gonzalez","The Gift ",289,188708.965249843,182.161138756218
"953",0,5,"Conner","Cruz","the Iron Islands",221,0.782475569512991,176.760436819702
"954",1,6,"Hamsa","el-Wakim","the Iron Islands",209,0.00633146195737585,175.581004230106
"955",0,1,"Leon Hunter","Brussel","the Westerlands",295,162546.15166155,181.389702043821
"956",1,2,"Pauline","Sosenginh","the North",246,2257.89953008657,184.58258372141
"957",0,3,"De Juan","Sparks-Webb","the Stormlands",241,556.427316001436,179.864689081778
"958",1,4,"Mariana","Beals","the Stormlands",290,201950.363803092,184.353125214167
"959",0,5,"Eric","Steckelberg","The Gift ",269,75880.8245734826,173.664690879932
"960",1,6,"Musfira","el-Nouri","The Gift ",255,16334.0821942746,185.781538035971
"961",0,1,"Taylor","Marrs","the North",297,183789.434124737,186.579400829109
"962",1,2,"Lilly","Miller","the Vale of Arryn",246,2269.25355414601,176.898983881682
"963",0,3,"J Shun","Freelon","the Crownlands",253,8364.04483365142,189.897499791547
"964",1,4,"Tatiana","Barela","the North",202,0.000241151406708565,188.214462594992
"965",0,5,"Kyle","Stone","The Gift ",278,146272.325569435,183.191848928215
"966",1,6,"Mahdeeya","el-Soltani","the Stormlands",262,40497.3720541416,174.12248943898
"967",0,1,"Joshua","Contreras","the Riverlands",296,166766.445669874,175.157788881946
"968",1,2,"Anna","Gonzales","the Reach",296,211247.105147827,178.079026927193
"969",0,3,"Justin","Yeazel","The Gift ",271,89630.5693607059,165.410047046994
"970",1,4,"Viridiana","Dominguez-Rojas","The Gift ",236,166.798247721104,183.105060601869
"971",0,5,"Myles","Jantz","Beyond the Wall",221,0.808572843131579,170.546363536641
"972",1,6,"Munisa","al-Salloum","the Westerlands",257,20470.5894180321,181.698872937495
"973",0,1,"Tahma","Moran","Beyond the Wall",217,0.157731590372983,176.656816486741
"974",1,2,"Shruti","Naito","The Gift ",245,1720.77131160696,183.900154923733
"975",0,3,"Samuel","Nance","the Wall",256,13632.9390148327,186.757591580161
"976",1,4,"Bridget","Bejarano","The Gift ",219,0.437493357462541,185.612498694838
"977",0,5,"Kevin","Childers","the Westerlands",244,1124.61880174254,175.578762024887
"978",1,6,"Jaleela","el-Odeh","the North",270,93034.9403031586,180.747643642688
"979",0,1,"Couric","Herman","the Reach",232,38.0150759641586,185.446530866096
"980",1,2,"Josaphina","Weaver","the Iron Islands",248,3696.26386950458,176.001758688384
"981",0,3,"Sidney","Walker","Beyond the Wall",237,175.384839626868,176.970101811721
"982",1,4,"Diana","Sedillo","Beyond the Wall",217,0.201954445090819,172.780678296472
"983",0,5,"Blake","Bodey","the North",213,0.0325917839312935,184.361347693238
"984",1,6,"Sahar","al-Qazi","the Westerlands",239,363.68436184642,183.83689657797
"985",0,1,"Fidal","Lucero","the North",225,3.88962902819587,166.927091931591
"986",1,2,"Summer","Quang","the Iron Islands",270,102849.838218335,179.135496204008
"987",0,3,"Dominieck","Hickman","the Stormlands",206,0.00137362596825341,180.69762083243
"988",1,4,"Angela","Alcantar","Beyond the Wall",286,216682.366497359,175.765662167306
"989",0,5,"Collin","Andrews","The Gift ",221,0.78188654992763,183.750019590406
"990",1,6,"Mumina","al-Akel","Beyond the Wall",222,1.60405611265341,183.787282086019
"991",0,1,"Bret","Snowhawk","Beyond the Wall",210,0.00802529135301612,180.774924446212
"992",1,2,"Pavani","Singh","the Riverlands",291,196696.219761322,184.621531181026
"993",0,3,"Noah","Doublin","the Stormlands",287,157758.456614512,176.830613587528
"994",1,4,"Nina","Garcia","the Iron Islands",254,11835.8412942719,185.434361036631
"995",0,5,"Nathan","Mceniry","the North",239,330.407230434917,186.458144161007
"996",1,6,"Inaaya","el-Kader","the Stormlands",286,191625.696873656,177.719466045793
"997",0,1,"Ryan","Mcelhaney","The Gift ",283,166119.275490412,178.466436320248
"998",1,2,"Fazeela","Mian","Beyond the Wall",256,16176.3833874502,168.164188901256
